"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEM_contapprox_power","pval_chisq_power","MEMcutoff","pvalcutoff"
"222",2,"binary",500,500,0.1,0.1,NA,NA,0.1,0.2,0.5687,0.3128,0.3188,NA,NA,"calibrated",0.05
"223",2,"binary",500,500,0.1,0.1,NA,NA,0.1,0.3,0.9867,0.7661,0.7694,NA,NA,"calibrated",0.05
"224",2,"binary",500,500,0.1,0.1,NA,NA,0.1,0.4,1,0.9628,0.9642,NA,NA,"calibrated",0.05
"225",2,"binary",500,500,0.1,0.1,NA,NA,0.1,0.5,1,0.9975,0.9978,NA,NA,"calibrated",0.05
"226",2,"continuous",100,100,1,1,1,1,1,1,0.05,0.05,0.0503,NA,NA,"calibrated",0.05
"227",2,"continuous",100,100,1,1,1,1,1,2,0.9377,0.9365,0.9374,NA,NA,"calibrated",0.05
"228",2,"continuous",100,100,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"229",2,"continuous",100,100,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"230",2,"continuous",100,100,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"231",2,"continuous",100,100,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0503,NA,NA,"calibrated",0.05
"232",2,"continuous",100,100,1,1,3.16227766016838,3.16227766016838,1,2,0.1923,0.1927,0.1932,NA,NA,"calibrated",0.05
"233",2,"continuous",100,100,1,1,3.16227766016838,3.16227766016838,1,3,0.5984,0.5978,0.5985,NA,NA,"calibrated",0.05
"234",2,"continuous",100,100,1,1,3.16227766016838,3.16227766016838,1,4,0.9117,0.9112,0.9117,NA,NA,"calibrated",0.05
"235",2,"continuous",100,100,1,1,3.16227766016838,3.16227766016838,1,5,0.9939,0.9939,0.9939,NA,NA,"calibrated",0.05
"236",2,"continuous",100,100,1,1,10,10,1,1,0.05,0.05,0.0503,NA,NA,"calibrated",0.05
"237",2,"continuous",100,100,1,1,10,10,1,2,0.0629,0.0632,0.0635,NA,NA,"calibrated",0.05
"238",2,"continuous",100,100,1,1,10,10,1,3,0.1043,0.1049,0.1049,NA,NA,"calibrated",0.05
"239",2,"continuous",100,100,1,1,10,10,1,4,0.1803,0.18,0.1809,NA,NA,"calibrated",0.05
"240",2,"continuous",100,100,1,1,10,10,1,5,0.2763,0.2772,0.2782,NA,NA,"calibrated",0.05
"241",2,"continuous",150,150,1,1,1,1,1,1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"242",2,"continuous",150,150,1,1,1,1,1,2,0.9909,0.9905,0.9905,NA,NA,"calibrated",0.05
"243",2,"continuous",150,150,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"244",2,"continuous",150,150,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"245",2,"continuous",150,150,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"246",2,"continuous",150,150,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"247",2,"continuous",150,150,1,1,3.16227766016838,3.16227766016838,1,2,0.2726,0.2715,0.2722,NA,NA,"calibrated",0.05
"248",2,"continuous",150,150,1,1,3.16227766016838,3.16227766016838,1,3,0.7771,0.7771,0.7778,NA,NA,"calibrated",0.05
"249",2,"continuous",150,150,1,1,3.16227766016838,3.16227766016838,1,4,0.9837,0.9838,0.9838,NA,NA,"calibrated",0.05
"250",2,"continuous",150,150,1,1,3.16227766016838,3.16227766016838,1,5,0.9997,0.9997,0.9997,NA,NA,"calibrated",0.05
"251",2,"continuous",150,150,1,1,10,10,1,1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"252",2,"continuous",150,150,1,1,10,10,1,2,0.0701,0.0699,0.0705,NA,NA,"calibrated",0.05
"253",2,"continuous",150,150,1,1,10,10,1,3,0.1349,0.1344,0.1351,NA,NA,"calibrated",0.05
"254",2,"continuous",150,150,1,1,10,10,1,4,0.2507,0.25,0.2513,NA,NA,"calibrated",0.05
"255",2,"continuous",150,150,1,1,10,10,1,5,0.4083,0.4076,0.4091,NA,NA,"calibrated",0.05
"256",2,"continuous",200,200,1,1,1,1,1,1,0.05,0.05,0.0528,NA,NA,"calibrated",0.05
"257",2,"continuous",200,200,1,1,1,1,1,2,0.9989,0.9988,0.999,NA,NA,"calibrated",0.05
"258",2,"continuous",200,200,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"259",2,"continuous",200,200,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"260",2,"continuous",200,200,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"261",2,"continuous",200,200,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0528,NA,NA,"calibrated",0.05
"262",2,"continuous",200,200,1,1,3.16227766016838,3.16227766016838,1,2,0.3438,0.3444,0.3503,NA,NA,"calibrated",0.05
"263",2,"continuous",200,200,1,1,3.16227766016838,3.16227766016838,1,3,0.8805,0.8802,0.8833,NA,NA,"calibrated",0.05
"264",2,"continuous",200,200,1,1,3.16227766016838,3.16227766016838,1,4,0.9965,0.9964,0.9966,NA,NA,"calibrated",0.05
"265",2,"continuous",200,200,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"266",2,"continuous",200,200,1,1,10,10,1,1,0.05,0.05,0.0528,NA,NA,"calibrated",0.05
"267",2,"continuous",200,200,1,1,10,10,1,2,0.0808,0.0813,0.0835,NA,NA,"calibrated",0.05
"268",2,"continuous",200,200,1,1,10,10,1,3,0.1668,0.1674,0.1714,NA,NA,"calibrated",0.05
"269",2,"continuous",200,200,1,1,10,10,1,4,0.3146,0.3148,0.3215,NA,NA,"calibrated",0.05
"270",2,"continuous",200,200,1,1,10,10,1,5,0.5045,0.5039,0.5129,NA,NA,"calibrated",0.05
"271",2,"continuous",250,250,1,1,1,1,1,1,0.05,0.05,0.0512,NA,NA,"calibrated",0.05
"272",2,"continuous",250,250,1,1,1,1,1,2,0.9998,0.9997,0.9998,NA,NA,"calibrated",0.05
"273",2,"continuous",250,250,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"274",2,"continuous",250,250,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"275",2,"continuous",250,250,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"276",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0512,NA,NA,"calibrated",0.05
"277",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,2,0.4251,0.4238,0.4304,NA,NA,"calibrated",0.05
"278",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,3,0.9421,0.9421,0.9435,NA,NA,"calibrated",0.05
"279",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,4,0.9996,0.9996,0.9996,NA,NA,"calibrated",0.05
"280",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"281",2,"continuous",250,250,1,1,10,10,1,1,0.05,0.05,0.0512,NA,NA,"calibrated",0.05
"282",2,"continuous",250,250,1,1,10,10,1,2,0.0858,0.0856,0.0883,NA,NA,"calibrated",0.05
"283",2,"continuous",250,250,1,1,10,10,1,3,0.201,0.2006,0.2057,NA,NA,"calibrated",0.05
"284",2,"continuous",250,250,1,1,10,10,1,4,0.3903,0.3902,0.3956,NA,NA,"calibrated",0.05
"285",2,"continuous",250,250,1,1,10,10,1,5,0.6065,0.6067,0.6124,NA,NA,"calibrated",0.05
"286",2,"continuous",300,300,1,1,1,1,1,1,0.05,0.05,0.055,NA,NA,"calibrated",0.05
"287",2,"continuous",300,300,1,1,1,1,1,2,1,1,1,NA,NA,"calibrated",0.05
"288",2,"continuous",300,300,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"289",2,"continuous",300,300,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"290",2,"continuous",300,300,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"291",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.055,NA,NA,"calibrated",0.05
"292",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,2,0.4781,0.4788,0.4952,NA,NA,"calibrated",0.05
"293",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,3,0.9669,0.9665,0.9684,NA,NA,"calibrated",0.05
"294",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"295",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"296",2,"continuous",300,300,1,1,10,10,1,1,0.05,0.05,0.055,NA,NA,"calibrated",0.05
"297",2,"continuous",300,300,1,1,10,10,1,2,0.0859,0.086,0.0934,NA,NA,"calibrated",0.05
"298",2,"continuous",300,300,1,1,10,10,1,3,0.222,0.2217,0.2359,NA,NA,"calibrated",0.05
"299",2,"continuous",300,300,1,1,10,10,1,4,0.439,0.4387,0.4538,NA,NA,"calibrated",0.05
"300",2,"continuous",300,300,1,1,10,10,1,5,0.6763,0.6761,0.6886,NA,NA,"calibrated",0.05
"301",2,"continuous",350,350,1,1,1,1,1,1,0.05,0.05,0.0491,NA,NA,"calibrated",0.05
"302",2,"continuous",350,350,1,1,1,1,1,2,1,1,1,NA,NA,"calibrated",0.05
"303",2,"continuous",350,350,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"304",2,"continuous",350,350,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"305",2,"continuous",350,350,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"306",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0491,NA,NA,"calibrated",0.05
"307",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,2,0.5483,0.5483,0.5458,NA,NA,"calibrated",0.05
"308",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,3,0.9867,0.9867,0.9865,NA,NA,"calibrated",0.05
"309",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"310",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"311",2,"continuous",350,350,1,1,10,10,1,1,0.05,0.05,0.0491,NA,NA,"calibrated",0.05
"312",2,"continuous",350,350,1,1,10,10,1,2,0.1014,0.1014,0.0999,NA,NA,"calibrated",0.05
"313",2,"continuous",350,350,1,1,10,10,1,3,0.2581,0.259,0.2564,NA,NA,"calibrated",0.05
"314",2,"continuous",350,350,1,1,10,10,1,4,0.508,0.508,0.5051,NA,NA,"calibrated",0.05
"315",2,"continuous",350,350,1,1,10,10,1,5,0.7508,0.751,0.7488,NA,NA,"calibrated",0.05
"316",2,"continuous",400,400,1,1,1,1,1,1,0.05,0.05,0.0494,NA,NA,"calibrated",0.05
"317",2,"continuous",400,400,1,1,1,1,1,2,1,1,1,NA,NA,"calibrated",0.05
"318",2,"continuous",400,400,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"319",2,"continuous",400,400,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"320",2,"continuous",400,400,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"321",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0494,NA,NA,"calibrated",0.05
"322",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,2,0.6018,0.6031,0.6016,NA,NA,"calibrated",0.05
"323",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,3,0.9938,0.9938,0.9938,NA,NA,"calibrated",0.05
"324",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"325",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"326",2,"continuous",400,400,1,1,10,10,1,1,0.05,0.05,0.0494,NA,NA,"calibrated",0.05
"327",2,"continuous",400,400,1,1,10,10,1,2,0.1063,0.108,0.1064,NA,NA,"calibrated",0.05
"328",2,"continuous",400,400,1,1,10,10,1,3,0.2901,0.2924,0.29,NA,NA,"calibrated",0.05
"329",2,"continuous",400,400,1,1,10,10,1,4,0.5565,0.5584,0.5565,NA,NA,"calibrated",0.05
"330",2,"continuous",400,400,1,1,10,10,1,5,0.7986,0.8,0.7982,NA,NA,"calibrated",0.05
"331",2,"continuous",450,450,1,1,1,1,1,1,0.05,0.05,0.0513,NA,NA,"calibrated",0.05
"332",2,"continuous",450,450,1,1,1,1,1,2,1,1,1,NA,NA,"calibrated",0.05
"333",2,"continuous",450,450,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"334",2,"continuous",450,450,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"335",2,"continuous",450,450,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"336",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0513,NA,NA,"calibrated",0.05
"337",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,2,0.6539,0.6532,0.6557,NA,NA,"calibrated",0.05
"338",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,3,0.9977,0.9977,0.9977,NA,NA,"calibrated",0.05
"339",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"340",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"341",2,"continuous",450,450,1,1,10,10,1,1,0.05,0.05,0.0513,NA,NA,"calibrated",0.05
"342",2,"continuous",450,450,1,1,10,10,1,2,0.1161,0.1158,0.1175,NA,NA,"calibrated",0.05
"343",2,"continuous",450,450,1,1,10,10,1,3,0.3259,0.3251,0.3275,NA,NA,"calibrated",0.05
"344",2,"continuous",450,450,1,1,10,10,1,4,0.6108,0.61,0.6122,NA,NA,"calibrated",0.05
"345",2,"continuous",450,450,1,1,10,10,1,5,0.8462,0.8453,0.8471,NA,NA,"calibrated",0.05
"346",2,"continuous",500,500,1,1,1,1,1,1,0.05,0.05,0.0521,NA,NA,"calibrated",0.05
"347",2,"continuous",500,500,1,1,1,1,1,2,1,1,1,NA,NA,"calibrated",0.05
"348",2,"continuous",500,500,1,1,1,1,1,3,1,1,1,NA,NA,"calibrated",0.05
"349",2,"continuous",500,500,1,1,1,1,1,4,1,1,1,NA,NA,"calibrated",0.05
"350",2,"continuous",500,500,1,1,1,1,1,5,1,1,1,NA,NA,"calibrated",0.05
"351",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0521,NA,NA,"calibrated",0.05
"352",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,2,0.697,0.6956,0.7032,NA,NA,"calibrated",0.05
"353",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,3,0.9986,0.9986,0.9986,NA,NA,"calibrated",0.05
"354",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"355",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"356",2,"continuous",500,500,1,1,10,10,1,1,0.05,0.05,0.0521,NA,NA,"calibrated",0.05
"357",2,"continuous",500,500,1,1,10,10,1,2,0.1226,0.1222,0.1255,NA,NA,"calibrated",0.05
"358",2,"continuous",500,500,1,1,10,10,1,3,0.3495,0.3486,0.3549,NA,NA,"calibrated",0.05
"359",2,"continuous",500,500,1,1,10,10,1,4,0.6504,0.6489,0.6559,NA,NA,"calibrated",0.05
"360",2,"continuous",500,500,1,1,10,10,1,5,0.8812,0.8805,0.8834,NA,NA,"calibrated",0.05
